,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2529.738,2517.383289764379,2516.0392322209364,2503.1380498818444,2493.825427031243,2484.419406222727,2464.9784494337205,2530.8995237905583,2517.103357771369,2499.987719133546,2494.402130891446,2747.7006232021313,2734.958347638489,2723.026995383609,2709.0876656678383,2697.2228683930716,2682.2431266328613,2651.907631052983,2647.902429386372,2646.7700977318286,2641.3160837706096,2639.037127689688,2635.9669283168123,2634.1508647906758,2634.6253490358713,2633.19999,2688.2891460754945,2682.47219245869,2680.7127253545987,2679.8720664681828,2678.3208727310225,2677.109220160419,2676.490091957583,2676.094547453729,2675.914808683402,2675.914808683402
1,2260.855,2239.954756647375,2237.437419445272,2228.09999,2861.7135102474786,2836.8354625497154,2811.4387943946635,2775.3782115008516,2759.777422833574,2735.4614213434247,2721.0137041858293,2702.7699194338816,2690.192294666697,2678.456187817785,2664.7403144414047,2653.0809710759413,2638.1973828689456,2608.464089301587,2603.916833784106,2614.0670360153354,2625.4798262368026,2636.6211800273104,2633.324317923827,2630.57207318208,2638.0803471780305,2636.5025999063005,2647.0856334349537,2641.1142895516605,2639.308123674815,2638.460244593754,2636.8677957290856,2635.62391837566,2634.9883240072254,2634.5822597091314,2634.397268340116,2634.397268340116
2,2313.155,2277.035995880111,2251.8966203122704,2234.6184722389676,2498.2000099999996,2476.6032062327213,2487.1163082221065,2750.9450969310815,2735.4681007890367,2710.8051058565866,2696.355385526285,2674.7787730105215,2662.3323464980967,2650.6495222127846,2636.9991556051036,2625.4503173894077,2610.6843706890636,2608.633981116819,2603.1220607525465,2611.1303901221318,2631.5443061346805,2645.9601058567605,2642.5747216447635,2639.638672253204,2640.430106035457,2638.811572305323,2639.275397690199,2633.269282386728,2631.452599119854,2645.520204646417,2643.8352132503496,2642.519050022263,2641.8465191385635,2641.4168570855336,2641.2211152491373,2641.2211152491373
3,2276.317,2239.669978564718,2208.419823430734,2234.364372417187,2370.7485243635983,2379.1070249657423,2444.9465938394615,2858.8358496903597,2842.7504295793997,2817.018804918416,2801.9999900000003,2779.2992832682226,2766.3178562519834,2754.1082314749124,2739.8811539528947,2727.872488347028,2712.390045881916,2681.2123013866058,2675.342247936086,2666.9835446060524,2659.7019125237025,2652.955027714548,2649.552860463089,2646.5851854977195,2645.2122615623466,2643.5977554768833,2641.8163332996546,2634.7249862661924,2632.509187955048,2666.700273385227,2664.550039678731,2662.870471140347,2662.012248019347,2661.463952146156,2661.214164108441,2661.214164108441
4,2308.371,2270.8582254281114,2238.887886367586,2521.219291754763,2507.81207375652,2485.876444872814,2518.9694449081685,2532.425632879633,2518.5240639231033,2496.6423721846254,2556.280442364526,2535.9019725992966,2525.7055019694258,2533.0247924300966,2541.6048049665583,2548.9503581478034,2576.258380604126,2562.7830571421173,2700.7000099999996,2691.5497135550954,2684.1365202624575,2676.243341398867,2672.8053723899943,2669.808509362768,2668.069326751301,2666.8193869387355,2664.8566020547164,2663.183187903336,2660.9579558755004,2662.3902640942783,2660.41451220732,2658.87123312144,2658.0826509568024,2657.578846834117,2657.3493279751374,2657.3493279751374
5,2143.697,2109.2613378619963,2091.2906830316133,2895.333234897536,2866.521436416934,2841.3035266884617,2815.8745169725826,2779.768705095928,2764.1422144139483,2739.1531970387778,2724.6798072039173,2702.668745546089,2690.1424504275524,2678.5225753895775,2665.0421896226717,2653.6951128402357,2648.0471921980143,2618.0620468703382,2670.150545311175,2670.1149729870963,2662.7660506957436,2654.9033578759613,2651.492300572586,2648.515883686957,2646.778565559001,2649.4675128610934,2647.577010960094,2657.0663452984354,2653.8467098174287,2652.721400594036,2649.8805780118114,2647.6615837611766,2646.527725792456,2645.803334163026,2645.4733218968404,2645.4733218968404
6,1923.529,2007.1143688309783,2428.1397988783465,2401.014983864925,2377.233218404731,2372.8104796391644,2368.741420522652,2721.8491748881697,2706.53708221485,2682.042810367086,2667.7524242563945,2646.14745070614,2633.794536028658,2622.188640117718,2608.73489654916,2597.358509536862,2583.0022047093944,2574.8869696478546,2581.934718251629,2654.845849174691,2647.5488784943955,2639.74203030352,2636.358272166002,2633.4089922035164,2631.687686652298,2671.093474497858,2669.2324812573856,2683.5847063392994,2678.8179583009082,2677.4184600269564,2673.211066039465,2669.9246295239227,2668.245331693035,2667.172473076195,2666.683709140975,2666.683709140975
7,2052.922,2039.5236704559832,2937.4733283397095,2901.123050827129,2872.2544723227475,2846.986230824537,2821.5064648837997,2785.3188220294496,2769.650211401054,2744.5869081719943,2729.9633263857427,2708.070062851507,2695.4400854584164,2683.6180675962437,2669.8802174637412,2658.315103568885,2646.5312307745376,2616.247834177973,2614.2284625045054,2719.7438604234335,2712.238250941246,2704.210621814891,2700.69999,2697.6789457060836,2695.9203647210556,2708.2756768653685,2706.2128800011806,2651.263669138918,2647.5111231691076,2646.1550422058613,2642.8442582417656,2640.2581725680625,2638.9367388383066,2638.0925100556124,2637.7079033837,2637.7079033837
8,2081.19,2123.218437231332,2295.6000099999997,2436.3372920162155,2413.153703320709,2425.317598089936,2570.1799091213547,2537.2619088273404,2523.138138673184,2500.7185389878837,2488.1230351966774,2550.5540808223645,2539.296424422158,2539.548150747233,2539.87242735758,2544.0262094304435,2783.720784366695,2751.714395884605,2745.6541292741945,2736.348378531713,2728.795117326525,2720.717776345166,2717.185753389826,2714.063775629561,2712.272374440313,2710.608855223643,2708.5446150612183,2653.55604258724,2649.966404764659,2648.6189469120422,2645.452173444377,2642.9785757752434,2641.714620977815,2640.907113952691,2640.539236671265,2640.539236671265
9,1931.53,2332.4084911859977,2339.5316077106636,2360.8182752973385,2341.625438173075,2390.264630496146,2867.127323027463,2830.349747536035,2814.423700409585,2788.9470225134505,2774.086472666665,2751.611845585842,2738.758530139116,2726.6703126438015,2712.587012419432,2700.69999,2726.934217658961,2695.585061478648,2689.7425792260224,2681.025671880005,2673.7174357807608,2667.079851235536,2663.647751702823,2660.655512396088,2658.92534969095,2657.654594706756,2655.7876054695153,2661.6927437610857,2657.1134717452323,2655.7828667765757,2651.740872135889,2648.583630664738,2646.9703487014267,2645.9396658625074,2645.470116014646,2645.470116014646
