,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.26,0.0,0.0,0.0,128265626.0,3375863.0,2136719468.0,0.0,2136719468.0
1,1.24,0.02,0.02,549010.14,128265626.0,3322816.51,2083993534.1,0.0168,2084542544.24
2,1.23,0.03,0.04,996727.98,128265626.0,3280960.34,2048251742.55,0.0144,2049248470.53
3,1.21,0.04,0.06,1475069.44,128265626.0,3231897.17,2015041670.08,0.0167,2016516739.52
4,1.19,0.06,0.07,1855391.99,128265626.0,3185376.15,1988886764.02,0.0176,1990742156.01
5,1.17,0.07,0.08,2125531.53,128265626.0,3139599.99,1968831472.83,0.0151,1970957004.36
6,1.16,0.08,0.08,2318043.71,128265626.0,3105884.2,1957591339.02,0.0128,1959909382.73
7,1.15,0.09,0.09,2496291.81,128265626.0,3072740.48,1947887078.67,0.0112,1950383370.48
8,1.14,0.1,0.09,2666115.2,128265626.0,3051585.08,1942922196.99,0.0097,1945588312.19
9,1.13,0.1,0.09,2813370.57,128265626.0,3031018.82,1938515562.75,0.0082,1941328933.32
10,1.13,0.11,0.09,2875097.08,128265626.0,3016312.95,1935409732.76,0.0065,1938284829.84
11,1.12,0.12,0.1,2958392.74,128265626.0,2980384.56,1929328338.74,0.0121,1932286731.48
12,1.11,0.12,0.1,3007503.64,128265626.0,2967038.45,1927095911.69,0.0056,1930103415.3300002
13,1.11,0.12,0.1,3067264.41,128265626.0,2956027.66,1925489406.44,0.005,1928556670.8500001
14,1.1,0.13,0.1,3085362.49,128265626.0,2952422.79,1924916345.01,0.0028,1928001707.5
15,1.1,0.13,0.1,3107332.54,128265626.0,2927021.44,1922519999.54,0.0095,1925627332.08
16,1.09,0.14,0.1,3144003.74,128265626.0,2910162.64,1921094456.29,0.0078,1924238460.03
17,1.09,0.14,0.1,3161272.96,128265626.0,2903299.99,1920436292.45,0.0033,1923597565.41
18,1.08,0.14,0.1,3180521.07,128265626.0,2896234.74,1919927540.79,0.0045,1923108061.86
19,1.08,0.14,0.1,3200998.63,128265626.0,2892263.52,1919694129.26,0.0026,1922895127.89
20,1.08,0.15,0.1,3223814.71,128265626.0,2884007.56,1919324565.17,0.0034,1922548379.88
21,1.08,0.15,0.1,3242658.91,128265626.0,2880180.65,1919142414.77,0.0019,1922385073.68
22,1.08,0.15,0.1,3254697.48,128265626.0,2878661.34,1919074274.7,0.0019,1922328972.18
23,1.08,0.15,0.1,3270860.39,128265626.0,2874977.37,1918997249.81,0.0026,1922268110.2
24,1.07,0.15,0.1,3278760.99,128265626.0,2872453.87,1918884880.21,0.0018,1922163641.2
25,1.05,0.17,0.1,3210518.39,128265626.0,2804569.39,1917570380.69,0.0095,1920780899.0800002
26,1.05,0.17,0.1,3229711.23,128265626.0,2802231.19,1917473222.98,0.0019,1920702934.21
27,1.05,0.17,0.1,3250418.14,128265626.0,2800297.96,1917404365.77,0.0019,1920654783.91
28,1.05,0.17,0.1,3269110.49,128265626.0,2798315.79,1917352012.39,0.0018,1920621122.88
29,1.05,0.17,0.1,3269110.49,128265626.0,2798315.79,1917352012.39,0.001,1920621122.88
