,0,1
0,19.559,19.559
1,20.108,20.108
2,17.087,17.087
3,20.155,20.155
4,14.393,14.393
5,8.18,8.18
6,6.649,6.649
7,8.057,8.057
8,11.45,11.45
9,7.569,11.069
10,7.007,10.507
11,22.522,22.522
12,24.665,16.165
13,30.379,18.879
14,11.659,19.659
15,12.521,17.521
16,18.27,18.27
17,13.154,13.154
18,7.16,7.16
19,18.017,18.017
20,20.232,20.232
21,11.524,17.524
22,19.983,25.983
23,24.534,18.534
24,25.174,21.694
25,25.246,31.246
26,35.149,23.029
27,13.903,17.503
28,23.77,23.77
29,21.181,22.381
30,27.201,23.601
31,24.104,24.104
32,14.664,17.064
33,14.226,14.226
34,15.097,15.097
35,16.428,16.428
36,15.81,15.81
37,24.438,24.438
38,21.343,21.343
39,16.385,16.385
40,16.052,16.052
41,22.897,22.897
42,22.898,22.898
43,5.873,17.873
44,24.647,24.647
45,20.639,17.039
46,24.298,24.298
47,33.443,25.043
