,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,162940010.0,4087782.0,2904405595.2,0.0
1,1.19,0.01,0.03,186256.64,162940010.0,4030923.56,2820443905.44,0.0235
2,1.17,0.03,0.06,434311.17,162940010.0,3955021.41,2735551252.92,0.0285
3,1.15,0.04,0.07,549737.75,162940010.0,3911733.05,2694580405.33,0.0215
4,1.14,0.05,0.08,629817.49,162940010.0,3884432.92,2680543643.59,0.0189
5,1.14,0.05,0.08,667917.38,162940010.0,3868918.48,2671689055.01,0.0162
6,1.15,0.05,0.08,729816.52,162940010.0,3901557.31,2661502470.47,0.0176
7,1.14,0.05,0.09,779521.83,162940010.0,3885828.37,2651029622.11,0.0186
8,1.16,0.04,0.09,816160.56,162940010.0,3929617.1,2646850888.1,0.0173
9,1.14,0.05,0.09,878918.24,162940010.0,3886609.51,2633002988.85,0.0208
10,1.14,0.05,0.09,896921.14,162940010.0,3874962.19,2632092492.41,0.0157
11,1.13,0.06,0.1,927654.89,162940010.0,3828797.8,2613668350.42,0.0233
12,1.13,0.06,0.1,940365.49,162940010.0,3834386.43,2613107450.99,0.015
13,1.13,0.06,0.1,947138.44,162940010.0,3851031.99,2612817560.97,0.0144
14,1.13,0.06,0.1,947138.44,162940010.0,3851031.99,2612817560.97,0.0145
