,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,162940010.0,4087782.0,2904405595.2,0.0
1,1.19,0.01,0.02,142539.16,162940010.0,4043044.27,2833584984.51,0.0112
2,1.18,0.02,0.04,269546.03,162940010.0,4006805.35,2781214252.88,0.0078
3,1.17,0.03,0.06,373902.93,162940010.0,3966920.51,2736020076.58,0.0089
4,1.15,0.05,0.08,574338.81,162940010.0,3900147.0,2673201433.36,0.0143
5,1.14,0.05,0.09,657267.16,162940010.0,3874994.05,2653093205.1,0.0064
6,1.14,0.06,0.09,699020.39,162940010.0,3855657.79,2640448230.62,0.0168
7,1.13,0.06,0.1,752774.03,162940010.0,3832606.14,2627404070.34,0.0058
8,1.12,0.07,0.1,824031.5,162940010.0,3802052.39,2610611322.53,0.0072
9,1.11,0.08,0.11,878310.31,162940010.0,3779297.03,2599410280.64,0.0058
10,1.11,0.08,0.11,938900.63,162940010.0,3752921.18,2587593540.04,0.0073
11,1.1,0.09,0.11,990555.86,162940010.0,3723002.68,2575805121.01,0.0072
12,1.09,0.09,0.11,1004580.38,162940010.0,3715560.4,2572728077.14,0.0147
13,1.09,0.09,0.12,1022303.78,162940010.0,3700720.44,2568307258.12,0.004
14,1.09,0.1,0.12,1031700.32,162940010.0,3693322.7,2566290255.64,0.0025
15,1.08,0.1,0.12,1050643.72,162940010.0,3678642.6,2562825425.56,0.0041
16,1.08,0.1,0.12,1073631.42,162940010.0,3667617.71,2560380236.32,0.0034
17,1.08,0.11,0.12,1083977.49,162940010.0,3656625.86,2558000270.49,0.0034
18,1.07,0.11,0.12,1090516.88,162940010.0,3638379.27,2554996066.21,0.0222
19,1.07,0.11,0.12,1104740.32,162940010.0,3627543.06,2553394274.83,0.0033
20,1.07,0.11,0.12,1115360.45,162940010.0,3620291.89,2552540418.05,0.0025
21,1.06,0.12,0.12,1123454.94,162940010.0,3613081.38,2551360279.83,0.0025
22,1.06,0.12,0.12,1124996.48,162940010.0,3584277.69,2548470184.02,0.007
23,1.05,0.13,0.12,1126670.14,162940010.0,3562822.17,2547076172.62,0.0059
24,1.04,0.13,0.12,1125346.55,162940010.0,3545043.68,2546106620.55,0.0048
25,1.04,0.14,0.12,1124857.03,162940010.0,3527353.88,2545232821.84,0.0048
26,1.04,0.14,0.12,1124857.03,162940010.0,3527353.88,2545232821.84,0.0009
