,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,27.5,24.5,22.1,22.1,22.1,22.1,31.3,36.3,36.3,42.7,42.7,42.7,36.3,36.3,36.3
1,22.1,20.3,18.9,18.9,17.8,17.8,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1
2,17.0,17.0,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
3,15.8,15.4,50.9,50.9,115.5,115.5,144.6,144.6,144.6,144.6,115.5,115.5,115.5,115.5,115.5
4,15.8,15.8,15.8,15.8,18.9,18.9,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3
5,17.0,24.5,22.1,22.1,22.1,20.3,22.1,20.3,22.1,22.1,22.1,20.3,20.3,22.1,22.1
6,15.4,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
7,15.4,24.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
8,15.8,15.4,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,20.3,22.1,22.1,22.1
9,17.0,16.3,17.0,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
10,16.3,15.8,15.8,36.3,36.3,61.6,61.6,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
11,17.8,17.8,17.0,17.0,17.0,22.1,22.1,24.5,24.5,31.3,31.3,36.3,31.3,31.3,31.3
12,24.5,24.5,22.1,22.1,20.3,22.1,22.1,22.1,22.1,24.5,24.5,50.9,50.9,50.9,50.9
13,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,36.3,31.3,31.3,31.3
14,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
15,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
16,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
17,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
18,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1,27.5,24.5,31.3,31.3,31.3
19,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,24.5,24.5,24.5
20,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,24.5,27.5,27.5,27.5
21,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,24.5,24.5,24.5,24.5
22,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,31.3,50.9,50.9,50.9,50.9
23,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3
24,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
25,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,36.3,36.3,31.3,31.3,31.3,31.3
26,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,27.5,27.5,31.3,31.3
27,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1,22.1,22.1
