,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10,8.093,7.490076425740119,7.158309371913778,6.9416364053991755,6.713033883615655,6.5882226362879095,6.458557047153908,6.35240192281344,6.113474975139329,6.033907375285538,5.87907294727215,5.818201085563327,5.772826232160721,5.738835120289388,5.690199523835684,5.648568282623441,5.606957050583429,5.569144006737227,5.5506886590157585,5.536825532958689,5.509037611475898,5.5016446781091535,5.483052386659591,5.47269079548786,5.461732045985875,5.449010934993076,5.440032279999867,5.4289210468858435,5.408048605393129,5.406073057066004,5.3875300148040495,5.3563671315353245,5.342726335327696,5.330268231594719,5.328124781692673,5.303299685164394,5.279610980823248,5.267147770876611,5.256621240202512,5.255263616710645,5.2553727137496775,5.2492577004572265,5.248487274423068,5.248187055011768,5.246918711203499,5.241473093256626,5.231824372099834,5.230633588607661,5.226434471451522,5.229449051607458,5.2284556520714816,5.220391248296859,5.220288018671972,5.224463883507773,5.222645436172415,5.222115381349834,5.2223459109061805,5.221170483817003,5.221598388190256,5.221687485108602,5.221043574612608,5.220958201617941,5.220958201617941
11,12.661,9.875579999999998,9.046031279999998,8.61225177295971,8.151695772214772,7.984707172236877,7.823992387808672,7.657538595688203,7.285372239554765,7.132195293020287,6.906633666659311,6.829543589121203,6.7623740703713375,6.650311074432005,6.569785310856841,6.416182266888044,6.331852081538053,6.267924674308016,6.208270874861112,6.1434151357768,6.10410367001792,6.080943540660746,6.0621618457407145,6.026108356381379,6.008180218465991,5.959881129530349,5.9371567613403755,5.9280491107265005,5.926048814859993,5.890921370533755,5.865914695335779,5.815862477036323,5.812473965692746,5.790234647504294,5.763162659145914,5.752539664926397,5.710242965737846,5.694078310699242,5.682061280308336,5.670492634468003,5.664606665112129,5.65815389131989,5.654156629092163,5.651553810219515,5.6516457411456225,5.645194341292906,5.634532483919498,5.629027258419531,5.623316348235084,5.623999609623185,5.620151954507051,5.614795695103202,5.612944884350671,5.613699430529686,5.611232197007807,5.610584347091057,5.608596390204725,5.607069434379174,5.605701516900739,5.6048706794329535,5.604066003671927,5.601912532788839,5.601912532788839
12,15.42,12.027599999999998,11.017281599999999,10.135899071999999,9.061493770367997,8.88523332735251,8.75286340969263,8.566952189474112,8.182845508394234,8.063230335754122,7.823407655363944,7.777966712082299,7.684692206433666,7.61027206154151,7.527603458171012,7.3546870652178145,7.296253830791775,7.199322957430112,7.141999715308563,7.109085563311344,7.0748532102947435,7.081992763234825,7.037447506020635,7.00653650142705,6.9877001147507976,6.9071166583467996,6.889849089906339,6.883538524860706,6.913219088878938,6.9202920429002095,6.897958112985064,6.843739638225777,6.84594318953533,6.825271952036857,6.820543118366313,6.821729873176417,6.774473050447131,6.759333682595747,6.7670506840821325,6.7535625945681215,6.748194271405332,6.747841482477034,6.747103597442128,6.74874219675938,6.745506463175219,6.739941618772288,6.743283476729349,6.738107771260855,6.729692482889408,6.730262149597632,6.734984440510325,6.73016753413158,6.733945787172516,6.738389776704264,6.737422965650355,6.736858615441153,6.733148885749771,6.731757558699363,6.730374962562254,6.731640654757484,6.731390826878276,6.73050556111068,6.73050556111068
13,18.118,14.132039999999996,12.944948639999996,11.909352748799996,10.646961357427195,10.086924310053844,9.438362108350075,9.245147350596,8.867038874240833,8.745467403070796,8.49124446486404,8.419571687193924,8.315488848981312,8.221489324082357,8.150059756997846,7.942786683354407,7.878910309024749,7.802387896959075,7.753795892101477,7.712351180761056,7.679846687624116,7.689017973446111,7.652463511186849,7.624857302893054,7.605740692430106,7.525198861451383,7.508040031394233,7.5035619006305065,7.519142038984652,7.537165003967728,7.516820261295878,7.466716722191008,7.466329903999016,7.44534070777493,7.44584521067468,7.439628308587599,7.3942074849490895,7.379367231102938,7.387075932475593,7.375208930405559,7.371820891048324,7.371154028845421,7.36837479431676,7.370936733119431,7.3676616492595235,7.361491858181834,7.368389747783219,7.3641218399997985,7.356261825009701,7.358247242741166,7.363020301770044,7.358551619601637,7.3635875340442825,7.3679659891482485,7.368010016123674,7.367465128864,7.364229440238409,7.3630720066244795,7.361838183810262,7.363004053008415,7.362766128397622,7.361972712026987,7.361972712026987
14,8.311,8.140339388703085,7.924196459031332,7.614933667827268,7.455342727813671,7.3652780887292755,7.33246655680954,7.236003737910363,7.0389158110333225,6.990172441578363,6.834986622717513,6.820622221470429,6.759050219838793,6.729026813727373,6.695208121430759,6.5756367829387985,6.563303547482907,6.5155444489932846,6.53933369682489,6.508470789905363,6.545545153035814,6.576760310081429,6.54153184126673,6.543920053064032,6.572480215634233,6.5444188800711025,6.568582406691317,6.568306955207459,6.6177595386257515,6.72812812243486,6.72904506977462,6.719011787372994,6.7247921010377825,6.725582311143829,6.753040916241963,6.778762815818851,6.768601885534832,6.768493416517405,6.82694741798117,6.830710862562304,6.826358528590616,6.851591708144518,6.849780686467179,6.855230475631234,6.855142486734266,6.852571046690732,6.906795185325561,6.906788408205365,6.913284422672846,6.909888900141966,6.94176163783493,6.9415154310623155,6.955813817574737,6.9594104860338755,6.961451322375787,6.962192179524146,6.960507166889433,6.961240239726962,6.96518130507058,6.966307502047809,6.967498788273692,6.968605418488067,6.968605418488067
15,2.031,3.3973431982268947,3.6841079485551433,3.7940522381891744,4.140187578202064,4.2763665638955315,4.515508317880824,4.593045423021655,4.7188006312602475,4.8432976520475455,4.937579605475387,5.049774169627353,5.0888206887710545,5.204330136399427,5.2620223640210915,5.347923900709486,5.421842037685626,5.438873960285433,5.634387266073526,5.692493216401494,5.749670402587977,5.8395167297202475,5.844747821119931,5.8926459854813436,5.929903830493857,5.948843077155792,5.986110284563175,6.005738399238411,6.090594482270216,6.219790035295056,6.2498451729490405,6.28908388693631,6.321055687852252,6.341830515584654,6.420470372872143,6.4532431056914445,6.480704909568391,6.498871363594997,6.561463704868509,6.602501359585545,6.616730968221006,6.642469739686437,6.652680646137714,6.665004464115174,6.665047867538469,6.67254442192484,6.727825000193676,6.74402613320517,6.763877293861938,6.780261556904882,6.811966282315931,6.828750109605462,6.848519338216566,6.862474665755,6.864689738129178,6.866742807078233,6.868976856846572,6.87248194268514,6.876557405368862,6.880735188330911,6.88322642102017,6.886941847051304,6.886941847051304
16,12.448,9.709439999999999,9.529618618979306,9.268810943868294,9.243361099174434,9.134193557808839,8.968773482826261,8.860928717192568,8.595217103039438,8.501706767705556,8.304756089159609,8.40412263923759,8.370091259810907,8.318877482733777,8.279548144255356,8.221512039362072,8.296458936506394,8.267782016195136,8.357943719885895,8.346302898093207,8.343324080016872,8.451564444021322,8.461280073394663,8.455196334692381,8.467893067323873,8.500301335739316,8.488418991444016,8.512914750072657,8.575602344247027,8.630577008564657,8.619965930562772,8.685068084700228,8.721571233477704,8.712212970882865,8.87136885940789,8.912797190233583,8.88936665728855,8.88456404716116,8.944063153896714,8.988823221876373,8.98257068245006,9.004277745725467,9.00089504527129,9.018442505425377,9.017374455114352,9.010224534498255,9.056428392844685,9.052664383775113,9.070548710891037,9.07825508011001,9.103875238254375,9.129675586644074,9.155311533885605,9.15390275981367,9.151532547905672,9.153747659326337,9.165427158823647,9.165116558343975,9.17711161718072,9.183716701793047,9.185044316064083,9.186003031629804,9.186003031629804
17,12.572,9.806159999999998,8.988490559999999,8.958486031568114,9.042599310983558,9.019458136999388,8.990546701729881,8.953765390353382,8.869323322006109,8.828913586504223,8.759749330497142,8.768515976419492,8.833914591136127,8.827603263060338,8.836058779043167,8.851163373923342,8.815600962273956,8.847217776068668,9.470683197034315,9.434530880338503,9.46561277102726,9.535593076680215,9.549500133155457,9.58481689944654,9.626946823606717,9.690892087482155,9.719702950583759,9.720201041553109,9.81391743082142,9.4265594456703,9.457078433212018,9.488168983090084,9.503382071941008,9.518451932483508,9.764029147392428,9.774658204013967,9.792006697798382,9.81398424702283,9.67886540576439,9.836223802128965,9.723927842819206,9.757743515478326,9.770579565056604,9.785195875234834,9.789946207671525,9.798685526996698,9.972583281803988,9.880753658561288,9.80283913634852,9.722122137842177,9.823895625409223,9.730361077904313,9.760907510040354,9.8334127047783,9.80696561200558,9.7989930217904,9.820352013771746,9.804038969051563,9.78050407605745,9.798504811864575,9.801643604692206,9.785404278593933,9.785404278593933
18,2.438,4.315026787970484,4.708334913633986,5.008335757977244,5.646267855282209,5.8367453015457444,6.10291043142466,6.2189276610228115,6.4990279408044405,6.630111987778971,6.838547736350404,6.906421898363991,7.090687428312115,7.252023124384774,7.520910947656441,7.747791575195934,7.7733996718592815,7.848436056104179,8.20028727995486,8.279371806851055,8.352907174342153,8.471867106646037,8.540412573415086,8.657616997796012,8.71817699534726,8.870865117838134,8.96645714760508,8.994573290073758,9.133801837775517,9.338317925390836,9.378945581721982,9.428563470796139,9.472183025877975,9.49421894697773,9.569609452260302,9.61270945104002,9.690452998322742,9.722302953262869,9.840692242041534,9.709484855672859,9.750489462355274,9.821739510744974,9.758749446936767,9.77530788933887,9.785048344824157,9.843816872187682,9.735616091312874,9.775047384226816,9.823370014338677,9.745714373719098,9.78820052478596,9.817635684022994,9.765293759071435,9.784873677177657,9.791418552517566,9.800961593619892,9.777220691994113,9.782320590162383,9.798514736903675,9.803990099819172,9.796093306941575,9.80322412452554,9.80322412452554
19,9.885,7.856966666666666,8.006091842519687,8.086701140344298,8.53179875196684,8.584976198657811,8.68195029394401,8.693288071679696,8.809309271542137,8.889009992602954,8.976380628713066,9.027323559145993,9.174525558414413,9.279761190996215,9.315957839350267,9.423055211946096,9.432366389513064,9.471728528587617,9.761204075060208,9.837463057329808,9.625558238605432,9.72058270139103,9.7854619938862,9.883990470391371,9.760974999364912,9.92047646706457,9.702563875563396,9.728068463901948,9.908887915086284,9.537187317962012,9.585013056527204,9.668854545521638,9.733502242955364,9.799545978363062,9.910595177922938,9.68210046705482,9.793498822318636,9.833176420143204,9.704982730062714,9.785366616762703,9.825003616671014,9.765893740262898,9.797804094638263,9.818231163699611,9.796281741637083,9.815063061785938,9.692437459324323,9.730868250523473,9.797006492838664,9.853584667355042,9.781064126237048,9.808154807970956,9.75672787983358,9.805815636219357,9.780552834652314,9.78759229702806,9.799200772823623,9.80532464416357,9.783079329858408,9.790355565661706,9.794703060765844,9.802898992175495,9.802898992175495
20,5.752,6.947948524255642,7.199871666581311,7.525612512546926,7.9314979126553835,8.054667752497355,8.156723550125898,8.176378336373377,8.505400377722628,8.589338699732256,8.758613539675773,8.94330051116171,9.136002851841912,9.222816180234199,9.42355356873392,9.63682677196428,9.74629905682749,9.883365184730447,9.46192970840224,9.616515595336358,9.803876280538352,9.575135453896456,9.668974062149676,9.84151007953135,9.740877647701126,9.970791118150848,9.772287327039182,9.826724220104508,9.678278352324922,9.903648853604302,9.760203098754438,9.941626951422435,9.815448905370152,9.712793141677555,9.933777434814266,9.73040805301008,9.914862407967966,9.804597007357595,9.71032083004058,9.815990111898088,9.720228110717255,9.78536778052279,9.822304416650152,9.782850928029038,9.796816558244407,9.861837811797042,9.769960338248536,9.829709061112855,9.763580140277124,9.836044244985786,9.780565253924816,9.80437992212647,9.765811293190005,9.831437024966029,9.809037359232745,9.802304917412942,9.781020048315783,9.791160314438079,9.811905942006542,9.791406902715877,9.79610592743534,9.806979275333873,9.806979275333873
21,5.737,6.96608995282707,7.191169631819406,7.421924735804068,7.662753483470711,7.80942910642556,7.995438422144624,8.065725751678062,8.48538324484166,8.567604527458082,8.826804931135811,9.025453039641192,9.227394715339083,9.339626499375527,9.472745741781306,9.715781704527972,9.771214519361362,9.857301775068624,9.465129706082722,9.656021764556746,9.769334025295056,9.999999590713475,9.8435614481554,9.655090331924216,9.71270789155145,9.956685641108479,9.769138058351444,9.81188199905257,9.676544131243725,9.911471501930935,9.775786627447872,9.968271306611598,9.849645732096434,9.752839158860086,9.99488707243517,9.80055613041522,9.598007416427576,9.699102110740476,9.881451794096309,9.772914853838374,9.833714974901776,9.78852967429448,9.830528714519787,9.793401080111456,9.808500875660053,9.751075127612138,9.88132274405745,9.80702882561885,9.744666826902566,9.81938030284021,9.768101617867364,9.798368827145316,9.83838733543997,9.77523864010005,9.789670508786484,9.795524596345242,9.81526670381428,9.801601941835223,9.786351020637046,9.804839958456185,9.798394925243759,9.810187334244421,9.810187334244421
22,9.056,9.663467501846679,9.796672502920462,9.984377291746956,9.083182103949984,9.187869979053996,9.334198369586506,9.3584998883094,9.709231151330869,9.766132972681138,9.957302625181576,9.728390631385745,10.00921002022949,9.542141370207748,9.71280029976647,10.001699849301762,9.636549857327692,9.764252515537798,10.486084948499247,9.982752870971282,9.801537127278587,9.60033757787927,9.694058878014044,9.919868320551515,9.829107241296464,9.6383204182251,9.78149703007334,9.85881039505117,9.73054388804943,10.023970492145802,9.857406193413997,9.630119608223454,9.745347766579842,9.82268348790738,9.594548158238844,9.67517080618791,9.934632064264749,9.83628019042347,9.75356028723984,9.892415065576422,9.804081031618116,9.761911065183353,9.815095498725993,9.77945497876394,9.79833542214039,9.860467941632248,9.779213096424883,9.850790085732887,9.789476235675577,9.877034597323473,9.82727401587044,9.75525362291809,9.801896493197889,9.742108261835945,9.75513218832384,9.762716036425282,9.785970313163823,9.794701511504961,9.81920578214889,9.800672938575893,9.794552770796049,9.809951403788146,9.809951403788146
23,19.182,14.961959999999996,13.705155359999996,12.608742931199995,11.272216180492794,10.629699858204706,9.885620868130376,9.60798917928063,10.109565719173128,9.750237040641256,10.199591713932543,9.837362220500044,9.664800812058935,9.935833238517453,9.773100431586078,10.308179632640076,9.994499338221363,9.839040224619595,9.626982804320527,9.969076499493724,9.832628150698056,9.694866636372605,9.859052131810834,9.726353579467599,9.879465864624107,9.741212502706663,9.92081334022064,9.870001463657177,9.78813206222467,10.152980557248007,9.990511441829543,9.822422801732335,9.742359352056631,9.862468469256047,9.716343375265636,9.846463985222114,9.7001665745513,9.916068752187408,9.86363658184008,9.790549689873039,9.890294731365564,9.862524990997157,9.824865777546067,9.798429887659346,9.82155926020521,9.781870236696388,9.96742872770141,9.9118457160923,9.871818174802312,9.826068164410712,9.794665027978336,9.856284713010561,9.83369123286114,9.791571793127428,9.812173397203267,9.807929443948666,9.792668978328177,9.817962293754393,9.808177055469823,9.794790516258681,9.807874305557052,9.799550511852143,9.799550511852143
24,11.655,9.090899999999998,9.38118029850163,9.748798403075568,10.145663375111665,9.59845147182121,9.86037371909739,9.583953893401228,9.999753522690694,9.757683885670431,10.135691243800904,9.809814687220436,9.656475612510674,9.945206694588338,9.797260069782341,10.495189382313265,10.075381807020735,9.85534549948017,9.727730680759608,10.029551144530394,9.827957796495205,9.736227874212652,9.925102033276055,9.80305169153493,9.748519452624219,10.197450927171277,9.993096697642788,9.939303054099504,9.850736946239273,9.657293695269264,9.821645614348672,9.670022694879961,9.87792473996117,9.811864530849276,9.714452521396101,9.836870684407055,9.709456072760693,9.92004721842545,9.851610568849102,9.787346930214023,9.86355488101293,9.828186526114012,9.793471320381986,9.862283931537284,9.84826849792449,9.801345482452664,9.74243037684356,9.858841972018375,9.816728264425056,9.772899653137227,9.892347757102579,9.832548751982717,9.804834556893821,9.763119832729307,9.80080329268634,9.795968994721441,9.82827584556352,9.816862160328158,9.804042027999424,9.791137977204025,9.803400819041451,9.796011061198461,9.796011061198461
25,5.834,7.258672168513344,7.625854695768946,8.20235496977362,8.899723945739723,9.09366943870263,9.494298928297109,9.65072937661215,10.086740641173016,9.729081025108483,10.159936595774479,9.81225626229928,9.6596870993116,10.135103876589952,9.882934902203742,9.549954073366127,9.7624164032584,10.075851280989987,9.667398696298553,10.042640428656803,9.830102919950203,9.74164056347018,9.87310604876063,9.753032394585938,9.877079497515671,9.768637090919764,9.993481480395081,9.939884334676016,9.892500569801372,9.735563442147507,9.904676632956019,9.75014762783605,9.926564299191094,9.868774496690751,9.787602178638075,9.930617300903496,9.800390290762241,9.7306799822667,9.996754174171883,9.935320719246315,9.887921381546532,9.862851094643343,9.827982572363084,9.800608410278889,9.78779275322987,9.881099732066595,9.830627179214057,9.782864817971639,9.866696808336169,9.822501368752084,9.786602150276297,9.888344289840946,9.862248775987046,9.820114909631599,9.804857659378518,9.800330932046927,9.787392286962143,9.80589252243776,9.793333745451267,9.828456044264863,9.8227066640864,9.81590154455332,9.81590154455332
