,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.67,0.0,0.0,0.0,3294641.0,114287.0,50132273.5,0.0,50132273.5
1,1.46,0.12,0.06,4009.77,3294641.0,100025.88,47100765.93,0.1246,47104775.7
2,1.4,0.16,0.07,6200.2,3294641.0,96216.37,46799138.03,0.0373,46805338.230000004
3,1.36,0.18,0.07,8853.95,3294641.0,93270.92,46639782.44,0.0283,46648636.39
4,1.31,0.21,0.07,11188.18,3294641.0,90183.7,46520734.58,0.0328,46531922.76
5,1.29,0.23,0.07,12865.3,3294641.0,88469.46,46469576.89,0.0206,46482442.19
6,1.26,0.24,0.07,14005.98,3294641.0,86581.57,46422022.37,0.0182,46436028.349999994
7,1.24,0.25,0.07,14636.79,3294641.0,85195.97,46391801.13,0.0178,46406437.92
8,1.21,0.27,0.08,15371.24,3294641.0,83154.78,46357395.12,0.0242,46372766.36
9,1.19,0.28,0.08,16072.04,3294641.0,81929.64,46341665.11,0.0145,46357737.15
10,1.18,0.29,0.08,16611.02,3294641.0,80819.13,46330257.94,0.015,46346868.96
11,1.16,0.3,0.08,17140.2,3294641.0,79821.12,46321634.93,0.0115,46338775.13
12,1.15,0.31,0.08,17687.06,3294641.0,79152.47,46316236.92,0.0111,46333923.980000004
13,1.15,0.31,0.08,17951.07,3294641.0,78623.38,46312858.55,0.0076,46330809.62
14,1.14,0.32,0.08,18216.04,3294641.0,78016.86,46309216.1,0.0057,46327432.14
15,1.13,0.32,0.08,18414.27,3294641.0,77628.89,46307169.12,0.0055,46325583.39
16,1.12,0.33,0.08,18599.6,3294641.0,76871.52,46304426.45,0.0119,46323026.050000004
17,1.11,0.33,0.08,18728.09,3294641.0,76412.26,46302686.9,0.0045,46321414.99
18,1.11,0.33,0.08,18838.45,3294641.0,76047.17,46301439.06,0.0049,46320277.510000005
19,1.1,0.34,0.08,18912.04,3294641.0,75785.38,46300652.51,0.0053,46319564.55
20,1.1,0.34,0.08,18999.01,3294641.0,75441.46,46299664.07,0.0079,46318663.08
21,1.1,0.34,0.08,19055.54,3294641.0,75247.38,46299240.8,0.0014,46318296.339999996
22,1.09,0.34,0.08,19145.34,3294641.0,75031.78,46298785.52,0.0035,46317930.86000001
23,1.09,0.34,0.08,19172.16,3294641.0,74946.66,46298615.18,0.0023,46317787.339999996
24,1.09,0.34,0.08,19199.97,3294641.0,74879.05,46298480.78,0.0015,46317680.75
25,1.09,0.35,0.08,19262.22,3294641.0,74653.3,46298079.21,0.0044,46317341.43
26,1.09,0.35,0.08,19290.69,3294641.0,74498.52,46297872.99,0.0038,46317163.68
27,1.08,0.35,0.08,19364.99,3294641.0,74280.14,46297560.74,0.0043,46316925.730000004
28,1.08,0.35,0.08,19415.3,3294641.0,74135.23,46297375.37,0.0032,46316790.669999994
29,1.08,0.35,0.08,19474.49,3294641.0,74018.01,46297214.66,0.001,46316689.15
30,1.08,0.35,0.08,19507.59,3294641.0,73881.32,46297058.17,0.0044,46316565.760000005
31,1.07,0.35,0.08,19549.54,3294641.0,73745.66,46296902.95,0.0034,46316452.49
32,1.07,0.36,0.08,19599.81,3294641.0,73574.57,46296703.9,0.001,46316303.71
33,1.07,0.36,0.08,19578.85,3294641.0,73192.68,46296404.1,0.0061,46315982.95
34,1.07,0.36,0.08,19605.28,3294641.0,73115.8,46296280.91,0.0015,46315886.19
35,1.06,0.36,0.08,19624.51,3294641.0,72938.38,46296152.52,0.0036,46315777.03
36,1.06,0.36,0.08,19646.26,3294641.0,72827.58,46296047.97,0.0035,46315694.23
37,1.06,0.36,0.08,19663.84,3294641.0,72714.59,46295965.34,0.003,46315629.18000001
38,1.06,0.36,0.08,19675.43,3294641.0,72685.47,46295934.64,0.0015,46315610.07
39,1.05,0.37,0.08,19485.25,3294641.0,71938.59,46295764.57,0.003,46315249.82
40,1.04,0.37,0.08,19383.3,3294641.0,71497.09,46295636.94,0.0056,46315020.239999995
41,1.04,0.38,0.08,19432.01,3294641.0,71343.79,46295481.03,0.0015,46314913.04
42,1.04,0.38,0.08,19427.34,3294641.0,71151.64,46295383.26,0.004,46314810.6
43,1.04,0.38,0.08,19449.14,3294641.0,71068.25,46295323.32,0.0018,46314772.46
44,1.04,0.38,0.08,19449.14,3294641.0,71068.25,46295323.32,0.0006,46314772.46
