,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,65.559,57.4273663303549,56.286357014729596,55.42217766346566,55.59749974191729,57.073193711286,58.98016807878228,61.67554016524878,69.09138019279779,68.09920207620482,67.18249495003946,66.35866498002194,65.84302595010944,65.40603379245222,65.4997933850443,65.18750302488,68.08948899495728,67.68526077090986,67.36392321991738,67.23196796782197,67.05861481617104,66.95698675299442,66.83255307445685,66.78983319891306,66.78735234338677,67.2484673076759,67.13240201985157,67.16435701757246,67.04982314419149,67.27273276119644,67.37676055327654,67.27462981629422,67.14469287521615,69.14893037494305,69.07672026474349,68.91007027028522,68.80600388606628,68.69987245995915,68.67337726401098,68.30504390922853,68.08527700383874,67.93999265243558,67.77739186785534,67.69774071830007,67.69774071830007
1,64.601,56.55396946125167,57.22674618767713,57.774141238554705,66.5239185744158,65.44096319973734,64.05509482316663,63.91346394459627,67.2800739797726,66.29007798054141,65.3977570818675,64.59584262280184,64.60646588652956,64.37569758275752,66.19074624052516,65.90046990223276,67.19065762899417,66.79262637489312,66.74750208156236,66.90352103980626,67.10848732723622,67.12671610002181,67.06912124051529,67.14296007687095,67.35946466955973,68.53007186966182,68.3943259206042,68.22249599216194,68.09034346092662,68.14422465062269,68.10521653909416,68.0067668236836,67.85097616920099,69.25745671854139,69.18529651344627,69.02237545228378,68.9183481308387,68.8122844928089,68.79049807104101,68.67953955640311,68.61333591485938,68.46725227741841,68.3787005661447,68.30028309272393,68.30028309272393
2,71.267,62.37655860324086,60.01239676290256,58.20350552480246,81.1442105497337,79.62439774817301,77.92525699042002,76.67819435087819,74.84268073127959,73.7264970842227,72.72723905458514,71.82922191356033,71.22964977120154,70.75369013544567,70.22595386533098,69.87710072074239,69.19596049146828,68.78493976485971,68.46432071801107,68.23343792411126,67.93012100910462,67.75742181659535,67.56468394356327,67.48968980305396,67.91480762955835,68.01158091804798,67.91813208858233,67.7238899989052,67.59844948735643,67.55059136254312,67.46562617496598,67.9408714904225,67.78551697639075,67.88459058877517,67.81664772469458,67.67317891313482,67.57555826117124,67.4721744067464,67.58121286970234,67.61294690906286,67.6318810933696,67.49357520000001,69.17524989525198,69.09871892048818,69.09871892048818
3,91.85,80.3886466476859,77.3270266626669,74.95983070770245,72.62357553498889,71.24321988643929,69.72346233064114,68.60805569917189,66.9674264225915,65.9773505931319,65.09042069031666,65.47281429343614,64.94334370371439,65.72921843249819,65.38742381248032,65.2375479008095,65.18080860241103,69.20516213973721,68.87710466326078,68.64143230823016,68.33182321838503,68.15711753346584,67.96933999293728,67.89269127637081,67.86153141842244,67.68304885785098,67.68550271862605,67.4934709,67.6233982620135,67.53370712493846,67.42105222663143,68.10451472348886,67.9664306785986,67.69115130164688,67.64419959611382,67.4938225,67.56954990246753,67.46865517814697,67.66184725478645,67.92190901559036,68.07707543655121,67.98029534277342,68.49557756895047,68.42000811985825,68.42000811985825
4,47.713,68.7350062771656,66.11744636113828,64.0935906,61.97771972948607,61.61303862483636,61.26657051013665,66.21376298103128,64.64643074019176,63.71756488976315,64.7993825386603,65.39708663462636,64.8724304974331,67.10180531112816,66.75439692884747,66.60137277144565,66.95815961076516,68.52793251883047,68.20330803533625,67.97047610270438,67.6645985519001,67.4933624,67.82256918266741,67.74625846384286,67.6955587046464,67.493315,68.04967921144579,67.85842114379568,67.73001652092998,67.63176436253421,67.5172617907948,67.46586777131932,67.67904137016016,67.36551593191643,67.74990437035541,67.59319419703728,67.4934482,67.74977998431446,67.74259103572511,67.53660799040684,67.41370775385587,68.17930316406428,68.12298922264753,68.04620180943913,68.04620180943913
5,30.835,46.29765718024343,50.99845383317004,63.89569980452995,61.793859499999996,61.66833308193915,61.26302582338798,68.08301525751651,66.46905311368523,65.49670154880786,64.92340446365081,65.26426995772549,64.73505523572132,67.57267192469504,67.07102220588999,66.91287695677163,67.24836290404727,67.29552393962794,67.79650169283674,67.56481931753817,67.26045197101571,67.3891135201915,68.36813070599553,68.29193512933696,68.23179989679443,68.0305297978315,68.03562953811735,67.84018939257467,67.71036224359159,67.61155237542606,67.4936285,67.77753471014314,67.62696262575818,67.30476491502525,67.72184908739075,67.5639927481574,67.46250788127807,68.01191409275194,67.98683064023686,67.60476356753551,67.37680240917528,68.35067962979937,68.18490635943716,68.10584973328366,68.10584973328366
6,32.026,44.46528069278319,52.80993401656521,68.94318199290068,66.6644751929679,65.51875419737146,64.255848184693,64.16418361081837,62.743996348925926,63.828938457229235,68.80704627550509,67.97115727319203,67.40920645839931,67.04040055466353,66.53603704185304,66.30213663632041,66.51914534920387,66.20542639073322,66.35351207486863,66.57254537981032,66.860295303555,66.89240553675495,69.09694750266557,69.02281573413038,68.96201455533222,68.77668003956005,68.67537957029867,68.47881688183286,68.34804571157044,68.25019080185206,68.12876091099707,68.04723315268504,67.89341906820418,67.5939393351124,67.57786208937559,67.41801183626873,67.39665978306876,68.6486474055614,68.6218008624945,68.24545196480243,68.0209025681248,67.97967517100669,67.8114949307396,67.73321968045177,67.73321968045177
7,74.301,65.06079079217349,62.95068666890679,63.318264018949655,70.24183954060113,68.95828246562206,67.49328059999999,66.43878550374934,64.89500424083931,64.0637318163818,70.45207972091502,69.58315782635306,69.00503115791358,68.563012304304,68.04178550667926,67.70709344634346,67.0683207542936,66.95641455641078,67.29640443365884,67.49292608561174,67.83327271757338,67.66254436568224,67.5896301399244,67.55169232625393,67.49356449999999,69.76497490612569,69.62420092135986,69.42699353300836,69.2983555096798,69.21383560513024,69.09510566690875,68.97816418204631,68.82121201106567,68.69283445204417,68.64253390291192,68.47870153944984,68.42687180904541,68.40971526754082,68.38384246312793,68.44469413637972,68.48100142092157,68.34587042419545,68.24791578362245,68.17128818461588,68.17128818461588
8,71.333,62.43756726808484,60.176197129755444,58.47412002397267,71.99495677395235,70.70016201794182,69.19480982495516,68.09287242587415,66.47599072839199,65.49418415646639,65.6617423888832,64.88115412682772,64.81192589825419,66.95149930771392,66.60424759823616,66.2846783926358,66.58463069976541,66.61267023976706,67.11332226738153,67.32710445358919,67.83862445586384,67.67294937339526,67.49866892686586,67.95262388207024,67.89493564103446,68.40248200864828,68.26895684316536,68.07166218558687,68.01946354363908,67.92744235077934,67.80864108398227,67.68801491883279,67.53578671252879,67.40022913558269,67.59628082510146,67.43981016912915,68.10530527889352,68.01675558890891,67.99167660790411,68.0260385659925,68.04654070378201,67.9078574447054,67.80727458757995,67.76283339202759,67.76283339202759
9,79.216,69.33165899027213,66.69526011258485,64.65882819673536,65.0116412677405,63.922588660357924,67.70618840487533,66.62671360522161,65.05118863180233,64.09367519999999,67.05497187332449,66.25183225144025,65.7706377504683,65.86494354340422,65.98311596002895,65.6666261562018,66.05453465286493,65.97288191506755,66.4956490593334,66.82077458238334,67.2972803959438,67.59486607726598,67.41229239070005,67.92238382744932,67.8629927625248,67.74450420924457,67.60836738459591,67.41361135860295,68.30602653587928,68.21600200623392,68.09329579492332,67.97547391552712,67.82194013597577,67.56796071162866,67.53918159100816,67.45108118142056,68.79516164909585,68.69440572566877,68.66860758046127,68.77707629591671,68.84179439330798,68.69769263168196,68.54123423839327,68.62754231813018,68.62754231813018
