,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,22.1,20.3,20.3,18.9,18.9,18.9,20.3,22.1,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
1,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.8,27.5,27.5,31.3,31.3,31.3,31.3,42.7,36.3,36.3
2,17.8,17.8,17.0,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,24.5,24.5,24.5
3,15.4,15.4,15.1,61.6,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
4,15.4,15.4,15.1,22.1,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
5,15.8,15.4,15.4,15.4,50.9,50.9,50.9,42.7,75.2,61.6,61.6,61.6,61.6,75.2,61.6,61.6,61.6
6,15.1,15.4,15.4,15.1,20.3,18.9,18.9,17.8,22.1,22.1,20.3,20.3,20.3,22.1,22.1,20.3,20.3
7,14.8,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
8,14.6,42.7,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
9,14.8,15.4,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5
10,15.4,15.1,36.3,36.3,36.3,75.2,61.6,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
11,15.8,15.4,15.8,15.8,15.4,18.9,18.9,36.3,36.3,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7
12,20.3,18.9,17.8,17.8,17.0,17.8,17.0,22.1,20.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
13,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,24.5,24.5
14,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,27.5,27.5
15,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
16,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5
17,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
18,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
19,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
20,92.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
21,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,36.3,36.3,36.3
22,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5
23,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,31.3,36.3,36.3,36.3,36.3,50.9,50.9
24,31.3,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,20.3,22.1,22.1
25,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
26,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
27,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
28,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
29,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,50.9,50.9,50.9,42.7,42.7,36.3,36.3
30,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
31,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,36.3,36.3,36.3,36.3,36.3,36.3
32,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,42.7,42.7,42.7,50.9,50.9,50.9
33,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,31.3,31.3,31.3
34,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
35,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5
36,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
37,230.4,230.4,182.1,144.6,115.5,115.5,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
38,182.1,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
39,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
40,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
41,42.7,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
42,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
43,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,22.1,42.7,36.3,36.3,42.7,36.3,36.3,36.3,36.3
44,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,20.3,24.5,24.5,22.1,31.3,31.3,27.5,27.5,27.5
45,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3
46,22.1,20.3,20.3,20.3,20.3,20.3,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
47,17.0,16.3,15.8,15.8,15.8,15.8,22.1,22.1,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
