,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,3154.961,3107.98575899363,3067.8750531907795,3028.4456323110935,3020.9678779423202,3038.0686577742877,3114.247625398918,3157.7100288093084,3505.8570134455067,3464.0340780668776,3443.4119131887096,3419.3869627953723,3412.5592864157447,3405.7668397651996,3378.7314070683997,3365.23696797525,3365.23696797525
1,3077.378,3031.5438699059305,2992.403096481144,2954.3920250750703,2930.867702771208,2920.5277398734106,2907.4572095933727,2923.808594159028,3305.0587556086793,3315.6391601703526,3336.232206500439,3332.747391446321,3331.9650420338203,3331.8449920047947,3507.408995883996,3493.4033299152493,3493.4033299152493
2,2982.046,2938.0234996637437,2905.6848023191824,3209.3886309483773,3174.2919356263947,3158.4627509917273,3136.424767880084,3117.940465967074,3110.8523463518186,3103.932523722337,3115.254275163125,3102.2801076620794,3098.7544051798627,3095.637503599908,3252.698433335488,3239.708033448097,3239.708033448097
3,2674.361,2634.7273408100054,2616.192346961575,3676.0361325428366,3650.377458171323,3632.1621229996913,3606.8132342511412,3585.2285934343386,3549.5372929522223,3507.1766221754065,3486.1863034914204,3461.8569039318672,3454.936997807908,3448.0350125312902,3420.547530997732,3407.2529553637214,3407.2529553637214
4,2672.378,2632.690344790567,2615.322517542326,3192.6601085210054,3414.5293324100226,3397.4907969130722,3373.7796038061497,3353.587471437385,3320.202166162857,3280.578252116241,3260.944051400369,3238.1859693644737,3231.712901578714,3225.2532432204584,3199.541535306253,3186.845129651952,3186.845129651952
5,2743.822,2706.970975399574,2691.2977426502966,2679.965224836903,3589.9643273257284,3572.053652877253,3547.150657953619,3525.930771643935,3725.394988551059,3680.947778271301,3658.9350257189994,3653.338802604384,3668.871960534978,3707.8273591708685,3680.234253104862,3665.908989902779,3665.908989902779
6,2629.071,2685.1681274415578,2656.8669641778006,2625.1267693959758,3047.8515238065975,3032.64593778598,3011.5078022229445,2993.4951376342697,3175.337106453928,3137.457295761127,3118.6995770207636,3108.0483792011487,3121.5530407341253,3157.590700808698,3135.284962450074,3123.158343694261,3123.158343694261
7,2574.81,3657.7124734686354,3610.44649523584,3563.7912756135333,3524.784993250789,3507.196285894248,3482.7194403857998,3461.875348798102,3427.4120147774966,3386.5089212856,3366.24232139806,3342.7533859572686,3336.0745302837404,3329.408375967703,3305.527545304237,3292.352649942916,3292.352649942916
8,2496.875,3535.6158346999473,3560.26074120945,3514.254049140265,3475.7900036592478,3458.445846660604,3434.309294983442,3413.7549809785937,3379.7707407595803,3339.436483176398,3319.450439707767,3296.284590885959,3289.696073610778,3283.12111858563,3258.2622622084177,3245.278509027163,3245.278509027163
9,2575.612,2644.3617577298287,3575.8616848299157,3529.6533799942467,3491.0212131626395,3473.6011570665473,3449.3587731368425,3428.7143158842428,3394.581074053304,3354.069517727542,3333.9956917640025,3310.727842587071,3304.1099135217396,3297.5051717176098,3271.2601976081555,3258.204396846777,3258.204396846777
10,2665.806,2626.7530251746284,3492.54007847863,3448.9084205530644,3416.775940810606,3719.595690664586,3700.0119833259077,3783.3696121060902,3745.7057741374942,3701.0037111590473,3678.853129983179,3653.17828535785,3645.8755819654193,3638.5874766770708,3609.5804538065995,3595.163775039384,3595.163775039384
11,2753.195,2712.3994060535188,2761.475216508935,2727.7930832781635,2704.3196881884696,3030.1243435018505,3028.973072517674,3483.212370311409,3448.570899163108,3639.8636455610385,3618.0939215245216,3593.1283437194575,3585.9457121443625,3578.7785321027854,3550.253698593387,3536.076659088432,3536.076659088432
12,3051.666,3006.2123444782055,2967.3952294004257,2929.07783350402,2897.464533127887,2920.7252923989313,2909.633084367228,3133.7409841369213,3102.6350079407043,3309.340785597968,3289.696748301362,3366.1393274028997,3359.544901610421,3369.1495210951016,3350.219870134985,3410.204738333567,3410.204738333567
13,3421.81,3370.8405877869623,3327.2818437358387,3284.285861901489,3248.3407058315966,3232.2970267639726,3209.933009130279,3190.9681445787064,3159.2470299783126,3138.6348782037767,3119.9377303647507,3157.34679734026,3151.2310411533763,3169.3278741281106,3155.309222052019,3252.432978064389,3252.432978064389
14,3655.301,3600.853633421572,3554.322375496342,3508.3924077607508,3469.992475129213,3452.67731771602,3428.5810317830947,3408.0615820949183,3374.134946169948,3333.8685918443407,3313.915513215408,3290.853965558139,3284.4460132059885,3297.93439961259,3282.3678730238144,3317.579196510326,3317.579196510326
15,3663.539,3608.969028942677,3562.3330178618794,3516.299663543168,3477.813294146647,3460.4590508882675,3436.3087351288427,3415.7426339853655,3381.7388254552043,3341.381378672745,3321.38362314546,3298.2063274260904,3291.6834158585652,3287.544329605264,3267.7684703509076,3259.6241111937793,3259.6241111937793
16,3690.61,3635.636823908151,3588.656191050568,3542.2826941005574,3503.511947101112,3486.0294872676723,3461.7009239097342,3440.9829517542794,3406.728221266377,3366.0728439044783,3345.927459089822,3322.576756433627,3315.935251334516,3309.3679161420987,3283.1889845814308,3270.2040223258077,3270.2040223258077
17,3929.699,3871.1643507342133,3821.1400606039288,3771.762198621951,3730.479640260212,3711.864509569166,3685.959277371463,3663.8987374324765,3627.424186601984,3584.1337101184604,3562.6826161895274,3537.818550578974,3530.7464572933663,3523.688501122237,3495.5974832273628,3481.6360648824702,3481.6360648824702
18,3966.769,3907.6821762678524,3857.185992377987,3807.342334582216,3765.670356718559,3746.8796240006545,3720.7300200950294,3698.4613825509687,3661.6427863134127,3617.943949483971,3596.2905005967373,3571.191884385805,3564.053077805918,3556.9285417003834,3528.5725323429033,3514.479411519976,3514.479411519976
19,4004.312,3944.6659562519217,3893.691857406137,3843.376460407849,3801.3100721581104,3782.341506883963,3755.9444272158394,3733.465030741401,3696.297939127655,3652.1855200975224,3630.327146695889,3604.991001499808,3597.78573193381,3590.5938282206744,3561.9695728411034,3547.743171942979,3547.743171942979
20,3808.513,3751.78426063783,3703.3034611155317,3655.450152253819,3615.4419727576633,3597.401884169265,3572.296732904639,3550.9173393787514,3515.5712551147567,3473.629714578546,3452.851181258715,3428.7719809557243,3423.001763545794,3459.567947780466,3491.0087083896897,3477.0657174799494,3477.0657174799494
21,3558.898,3505.8868232704413,3460.5835547404,3415.86569504842,3378.479084507991,3361.6208892092936,3338.1606406184687,3318.1831787262036,3285.15245782234,3245.992888841746,3226.5877489849454,3204.09445364619,3199.3002370463514,3286.2144557234956,3484.208130231188,3470.294178039688,3470.294178039688
22,3547.003,3494.1691685414553,3449.0174481115605,3404.449061871375,3367.1882729290596,3350.3865486332534,3327.005081766006,3307.0944878617556,3274.1810750120185,3235.2015979723105,3215.9573371935658,3193.524545982829,3187.501248046409,3203.404000196564,3252.5616103531456,3239.5718208413577,3239.5718208413577
23,3544.907,3492.1139076071545,3447.019823941505,3402.509143770826,3365.314747301,3348.542167286453,3325.218315014275,3305.3424866951227,3272.8256758743237,3314.70242635643,3366.852428612469,3468.195299425776,3461.3503130322233,3454.610757869472,3428.6774226976,3574.80902484774,3574.80902484774
24,3336.763,3287.0627698096414,3244.599057861529,3202.6853921866245,3167.6497953871185,3151.851080453276,3129.8751247050786,3111.14897796891,3080.318748697166,3070.646293536997,3075.072046478525,3147.7200384401726,3141.477946970331,3135.2678516773367,3110.868442955294,3195.5778032034514,3195.5778032034514
25,3737.196,3681.5287702458877,3633.9550051871024,3586.996014814836,3547.7357527603986,3530.0325258745215,3505.3963194068524,3484.416464349876,3449.728720868627,3408.558960749446,3388.1587270994896,3364.5129419954906,3357.787348590441,3351.0754115406085,3324.360745900041,3311.097142908722,3311.097142908722
26,3782.108,3725.7737816228864,3677.6310998850718,3630.110001801423,3590.382578370955,3572.469826825603,3547.543737061278,3526.3194812135434,3491.2355437070014,3506.514071121962,3485.527526298632,3461.20196365333,3454.2832428169872,3447.3783525035965,3419.896329118072,3406.237896532057,3406.237896532057
27,3457.728,3406.264952453399,3362.297872397191,3318.898443523548,3282.6420662754663,3266.29238801631,3243.555317505439,3224.657016500507,3193.002483016304,3443.1604140663517,3430.2879981849646,3406.361346905918,3399.627011064453,3393.089635365335,3367.021605313079,3353.606346557419,3353.606346557419
28,3325.458,3275.949861579757,3233.6586092651964,3191.9075763475093,3157.026972009231,3141.2951372980056,3119.4086454023036,3101.0340795637503,3070.509919438569,3163.590411935083,3205.6039330599897,3183.2452271258685,3176.9383736758436,3170.8213129888654,3146.15647098703,3133.6118417355865,3133.6118417355865
29,3568.496,3515.344835797151,3469.91915429672,3425.0837069832824,3387.600472398514,3370.6978890253336,3347.175910871527,3327.1475268117583,3294.07835577003,3257.4229810889105,3575.0055639996885,3550.06052101067,3542.9646156961694,3535.882905091393,3507.6970882589903,3493.6890614649346,3493.6890614649346
