,0,1,2,3,4,5,6,7,8,9,10,11
0,14.8,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,17.8,17.8,17.8,17.8,17.8,17.0,17.8,15.8,15.4,15.4,15.1,15.1
2,14.0,14.0,14.0,14.0,14.0,14.0,14.6,14.4,14.3,14.3,14.3,14.3
3,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.2,14.3,14.3
4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
5,14.0,14.0,14.0,14.0,14.0,15.1,14.8,14.5,14.4,14.3,14.3,14.3
6,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.6,14.5,14.4,14.3,14.3
7,14.0,14.3,14.2,14.0,14.2,14.0,14.0,15.1,14.8,14.6,14.6,14.6
8,14.0,14.5,14.3,14.3,14.2,14.2,14.0,14.8,15.4,15.1,15.1,15.1
9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
10,17.8,14.6,14.6,14.5,14.5,14.3,14.2,14.0,14.5,14.4,14.3,14.3
11,14.2,14.0,14.3,14.2,14.2,14.0,14.0,14.0,14.3,14.3,14.2,14.2
12,14.0,14.0,14.6,14.5,14.4,14.3,14.1,14.0,14.2,14.1,14.0,14.0
13,14.0,14.0,17.8,17.0,16.3,15.4,15.4,15.8,15.4,15.1,14.8,14.8
14,14.4,14.0,14.2,14.2,14.1,14.0,14.0,14.6,14.5,14.6,14.6,14.6
15,17.8,14.6,14.4,14.3,14.3,14.1,14.0,14.2,14.0,14.2,14.4,14.4
16,27.5,15.8,15.4,14.8,14.6,14.5,14.3,14.2,14.1,14.0,14.1,14.1
17,17.0,20.3,17.8,17.0,16.3,15.4,14.8,14.6,14.5,14.4,14.3,14.3
18,14.0,14.3,14.4,14.5,14.5,14.6,14.6,14.6,14.8,14.8,15.1,15.1
19,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
20,17.8,17.0,15.8,15.4,15.1,14.6,14.5,14.3,14.2,14.2,14.1,14.1
21,14.0,14.2,14.2,14.1,14.3,14.3,14.8,14.5,14.5,14.4,14.3,14.3
22,14.0,14.0,14.0,14.0,14.0,14.0,15.8,15.1,14.8,14.8,14.8,14.8
23,15.4,14.2,14.1,14.0,14.1,14.0,14.3,14.1,14.0,14.0,14.0,14.0
24,14.8,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.4,14.4,14.5,14.5
25,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
26,14.6,15.8,15.1,14.8,14.6,14.5,14.5,14.3,14.3,14.4,14.4,14.4
27,14.0,14.5,14.3,14.2,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0
28,14.0,17.0,17.0,17.0,17.0,20.3,17.8,17.0,15.8,15.8,15.4,15.4
29,14.0,14.0,14.0,14.0,14.0,14.8,14.5,14.5,14.8,14.8,14.6,14.6
30,15.8,14.3,14.2,14.1,14.0,14.2,14.0,14.0,14.8,14.6,14.6,14.6
31,22.1,15.4,14.6,14.6,14.5,14.3,14.2,14.0,14.2,14.2,14.0,14.0
32,230.4,36.3,24.5,24.5,22.1,17.8,17.0,15.8,15.4,15.1,14.8,14.8
33,14.3,14.1,14.2,14.2,14.2,14.2,14.3,15.1,14.8,14.8,14.6,14.6
34,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.3,14.5,14.5
35,14.3,14.6,14.4,14.3,14.2,14.1,14.0,14.2,14.0,14.0,14.2,14.2
36,14.0,17.0,15.8,15.4,15.1,14.6,14.5,14.3,14.2,14.2,14.1,14.1
37,14.0,24.5,22.1,27.5,31.3,24.5,22.1,17.8,17.0,17.0,17.0,17.0
38,14.0,14.0,14.0,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.6,14.6
39,15.1,14.2,14.0,14.0,14.1,14.0,14.0,14.0,14.0,14.0,14.2,14.2
40,36.3,17.0,15.8,15.4,14.8,14.6,14.5,14.3,14.2,14.2,14.2,14.2
41,92.8,22.1,17.8,17.0,16.3,15.4,15.1,14.6,14.5,14.5,14.4,14.4
42,31.3,17.0,16.3,16.3,15.8,16.3,17.0,17.0,17.0,17.0,17.0,17.0
43,14.4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
44,17.0,18.9,17.0,15.8,15.4,14.8,14.6,14.5,14.3,14.3,14.2,14.2
45,14.0,15.1,17.8,17.0,16.3,15.4,15.1,14.6,14.5,14.5,14.4,14.4
46,14.0,14.0,14.5,14.6,14.6,15.4,14.8,14.6,14.5,15.1,14.8,14.8
47,14.3,14.0,14.0,14.0,14.0,14.4,14.3,14.2,14.0,14.5,14.5,14.5
