,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.33,0.0,0.0,0.0,31963828.0,883645.0,502579844.2,0.0,502579844.2
1,1.31,0.01,0.02,26316.66,31963828.0,870600.23,494482212.14,0.0112,494508528.8
2,1.28,0.04,0.04,58671.79,31963828.0,850144.61,484785274.01,0.017,484843945.8
3,1.26,0.05,0.05,90918.4,31963828.0,835807.19,479545441.77,0.0119,479636360.16999996
4,1.24,0.06,0.05,107890.69,31963828.0,827486.63,476949433.33,0.0074,477057324.02
5,1.22,0.08,0.06,129719.06,31963828.0,814345.68,473809932.36,0.0113,473939651.42
6,1.21,0.09,0.06,142244.51,31963828.0,803822.47,471634010.98,0.0093,471776255.49
7,1.2,0.1,0.06,150526.65,31963828.0,799208.33,470770074.98,0.005,470920601.63
8,1.19,0.1,0.07,156135.06,31963828.0,792836.99,469788779.91,0.006,469944914.97
9,1.18,0.11,0.07,161946.4,31963828.0,787303.76,469101242.71,0.0054,469263189.10999995
10,1.17,0.12,0.07,167092.47,31963828.0,781809.14,468555816.51,0.0056,468722908.98
11,1.17,0.12,0.07,171648.66,31963828.0,777129.99,468105256.52,0.0049,468276905.18
12,1.16,0.13,0.07,179095.42,31963828.0,770163.73,467527801.09,0.0068,467706896.51
13,1.15,0.13,0.07,182346.88,31963828.0,767914.31,467302794.76,0.003,467485141.64
14,1.15,0.13,0.07,186879.25,31963828.0,764847.25,467038086.12,0.0035,467224965.37
15,1.14,0.14,0.07,191920.54,31963828.0,761870.75,466777393.5,0.0035,466969314.04
16,1.14,0.14,0.07,198997.84,31963828.0,758069.01,466535738.29,0.0042,466734736.13
17,1.14,0.14,0.07,202332.25,31963828.0,755855.83,466427753.82,0.0028,466630086.07
18,1.13,0.15,0.07,203662.2,31963828.0,755099.97,466385090.59,0.0016,466588752.78999996
19,1.13,0.15,0.07,204739.88,31963828.0,754344.87,466340485.75,0.0016,466545225.63
20,1.13,0.15,0.07,207100.18,31963828.0,752929.12,466253924.39,0.0023,466461024.57
21,1.13,0.15,0.07,207763.9,31963828.0,752176.19,466218117.99,0.0016,466425881.89
22,1.13,0.15,0.07,209298.84,31963828.0,749921.92,466150593.63,0.0029,466359892.46999997
23,1.13,0.15,0.07,210526.8,31963828.0,749172.0,466110246.49,0.0126,466320773.29
24,1.12,0.15,0.07,211798.23,31963828.0,748422.83,466082370.3,0.0016,466294168.53000003
25,1.12,0.16,0.07,216357.57,31963828.0,743942.76,465974499.61,0.0042,466190857.18
26,1.12,0.16,0.07,216357.57,31963828.0,743942.76,465974499.61,0.0009,466190857.18
