,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,208169548.0,5180822.0,3707731106.9,0.0
1,1.18,0.02,0.03,261291.87,208169548.0,5098997.2,3586534962.42,0.0151
2,1.16,0.03,0.05,454931.73,208169548.0,5033777.47,3504662928.87,0.0123
3,1.15,0.04,0.07,597677.95,208169548.0,4979584.8,3450605123.57,0.0104
4,1.14,0.05,0.08,741859.85,208169548.0,4927916.65,3404813222.13,0.0104
5,1.13,0.06,0.09,870535.44,208169548.0,4879251.04,3370917767.69,0.0096
6,1.12,0.06,0.1,943048.84,208169548.0,4845198.58,3350415436.08,0.0071
7,1.11,0.07,0.1,1057855.57,208169548.0,4811383.77,3331062259.76,0.007
8,1.1,0.08,0.1,1115637.88,208169548.0,4787374.92,3322476325.38,0.0055
9,1.1,0.08,0.11,1141477.86,208169548.0,4773027.37,3317334931.84,0.0037
10,1.1,0.08,0.11,1186188.79,208169548.0,4749210.67,3310607852.83,0.0053
11,1.09,0.09,0.11,1235001.45,208169548.0,4725512.56,3304908235.85,0.0054
12,1.09,0.09,0.11,1261317.26,208169548.0,4711350.2,3301045227.02,0.0037
13,1.08,0.09,0.11,1285221.22,208169548.0,4697230.28,3297956427.54,0.0036
14,1.08,0.1,0.11,1300741.82,208169548.0,4687840.52,3295997757.88,0.0028
15,1.08,0.1,0.11,1329193.94,208169548.0,4675430.25,3293742050.71,0.0037
16,1.07,0.1,0.11,1350789.71,208169548.0,4661417.98,3291621906.42,0.0036
17,1.07,0.1,0.11,1360030.47,208169548.0,4638157.46,3288916247.18,0.0053
18,1.07,0.11,0.11,1365252.97,208169548.0,4628885.79,3287959434.4,0.0028
19,1.06,0.11,0.11,1378206.28,208169548.0,4615013.02,3286815327.36,0.0037
20,1.06,0.11,0.11,1385786.08,208169548.0,4605787.61,3285948935.83,0.0028
21,1.06,0.11,0.11,1396644.55,208169548.0,4596581.24,3285368788.67,0.0029
22,1.06,0.11,0.11,1402581.42,208169548.0,4591984.66,3285062276.6,0.0019
23,1.06,0.12,0.11,1419668.53,208169548.0,4582805.29,3284683223.14,0.0029
24,1.05,0.12,0.11,1425757.35,208169548.0,4573644.26,3284149148.27,0.0028
25,1.05,0.12,0.11,1432503.92,208169548.0,4569146.95,3283900511.36,0.002
26,1.05,0.12,0.11,1439849.62,208169548.0,4564577.8,3283731036.8,0.002
27,1.05,0.12,0.11,1445897.8,208169548.0,4560013.23,3283508357.99,0.0019
28,1.05,0.12,0.11,1445897.8,208169548.0,4560013.23,3283508357.99,0.0011
