,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.27,0.0,0.0,0.0,160142363.0,4229710.0,2593072408.1,0.0,2593072408.1
1,1.25,0.01,0.02,154406.57,160142363.0,4178567.02,2550928542.9,0.0098,2551082949.4700003
2,1.24,0.02,0.03,250552.98,160142363.0,4140186.73,2522025538.62,0.0075,2522276091.6
3,1.23,0.03,0.04,345165.88,160142363.0,4103137.07,2499662194.61,0.0074,2500007360.4900002
4,1.22,0.04,0.04,460153.67,160142363.0,4059289.66,2477734674.23,0.008,2478194827.9
5,1.21,0.05,0.05,527919.3,160142363.0,4030982.48,2464973062.71,0.0059,2465500982.01
6,1.2,0.06,0.05,616778.7,160142363.0,3989442.19,2450501219.31,0.0082,2451117998.0099998
7,1.18,0.07,0.06,678501.09,160142363.0,3946995.16,2437514740.28,0.0081,2438193241.3700004
8,1.17,0.07,0.06,760094.34,160142363.0,3915532.36,2427843720.55,0.0067,2428603814.8900003
9,1.16,0.08,0.07,793935.08,160142363.0,3886602.98,2420875699.71,0.0059,2421669634.79
10,1.16,0.08,0.07,815486.28,160142363.0,3870687.93,2417652040.43,0.0038,2418467526.71
11,1.15,0.1,0.07,876937.46,160142363.0,3820542.9,2408992034.72,0.0097,2409868972.18
12,1.14,0.1,0.07,890079.73,160142363.0,3808581.88,2407092598.55,0.0032,2407982678.28
13,1.14,0.1,0.07,902413.2,160142363.0,3800968.52,2405885937.82,0.0024,2406788351.02
14,1.14,0.1,0.07,920488.96,160142363.0,3789577.02,2404610607.28,0.0031,2405531096.2400002
15,1.13,0.11,0.07,932928.18,160142363.0,3780333.67,2403239864.42,0.0024,2404172792.6
16,1.13,0.11,0.07,939393.29,160142363.0,3776553.34,2402628826.57,0.0017,2403568219.86
17,1.13,0.11,0.07,951489.85,160142363.0,3769004.01,2401760250.27,0.0024,2402711740.12
18,1.12,0.11,0.07,960218.58,160142363.0,3746446.44,2399373338.9,0.0053,2400333557.48
19,1.11,0.12,0.08,965314.27,160142363.0,3718831.14,2397283282.16,0.0061,2398248596.43
20,1.11,0.12,0.08,971174.69,160142363.0,3703281.75,2396129832.23,0.0039,2397101006.92
21,1.11,0.13,0.08,976496.24,160142363.0,3691809.81,2395247354.31,0.0031,2396223850.5499997
22,1.1,0.13,0.08,992031.36,160142363.0,3680745.45,2394350275.73,0.0031,2395342307.09
23,1.1,0.13,0.08,997410.45,160142363.0,3673387.64,2393816101.7,0.0024,2394813512.1499996
24,1.1,0.13,0.08,1006779.64,160142363.0,3662401.66,2393222404.73,0.0031,2394229184.37
25,1.1,0.13,0.08,1010133.55,160142363.0,3658739.26,2392927272.12,0.0017,2393937405.67
26,1.1,0.14,0.08,1014118.46,160142363.0,3653871.94,2392690409.06,0.0017,2393704527.52
27,1.09,0.14,0.08,1019627.02,160142363.0,3650222.39,2392500114.35,0.0018,2393519741.37
28,1.09,0.14,0.08,1024056.66,160142363.0,3639282.67,2392112178.25,0.003,2393136234.91
29,1.09,0.14,0.08,1028610.29,160142363.0,3635656.76,2391930387.61,0.0017,2392958997.9
30,1.09,0.14,0.08,1034170.75,160142363.0,3632021.11,2391743212.34,0.0017,2392777383.09
31,1.09,0.14,0.08,1038465.36,160142363.0,3624760.7,2391519059.77,0.0024,2392557525.13
32,1.09,0.14,0.08,1041800.39,160142363.0,3621135.94,2391391346.79,0.0018,2392433147.18
33,1.08,0.15,0.08,1047981.02,160142363.0,3613283.07,2391131278.73,0.0017,2392179259.75
34,1.08,0.15,0.08,1047981.02,160142363.0,3613283.07,2391131278.73,0.001,2392179259.75
