,0,1,2,3,4,5,6,7
0,75.2,61.6,50.9,50.9,50.9,42.7,50.9,50.9
1,31.3,31.3,27.5,24.5,24.5,24.5,31.3,31.3
2,18.9,17.8,24.5,24.5,24.5,22.1,24.5,24.5
3,15.8,15.4,22.1,31.3,31.3,31.3,27.5,27.5
4,15.8,15.4,17.8,61.6,61.6,115.5,115.5,115.5
5,15.8,15.8,15.4,20.3,20.3,42.7,42.7,42.7
6,15.4,24.5,22.1,22.1,20.3,24.5,24.5,24.5
7,14.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
8,14.8,22.1,36.3,31.3,31.3,31.3,31.3,31.3
9,15.4,15.4,92.8,75.2,92.8,75.2,75.2,75.2
10,15.4,15.4,22.1,22.1,24.5,31.3,31.3,31.3
11,22.1,22.1,20.3,20.3,20.3,24.5,27.5,27.5
12,31.3,27.5,24.5,24.5,24.5,24.5,27.5,27.5
13,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
14,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
15,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
16,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
17,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
18,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6
19,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3
20,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
21,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
22,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
23,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
24,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7
25,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
26,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
27,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
28,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7
29,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6
30,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
31,115.5,115.5,92.8,75.2,61.6,61.6,61.6,61.6
32,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6
33,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
34,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3
35,144.6,144.6,115.5,92.8,92.8,92.8,92.8,92.8
36,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5
37,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5
38,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
39,115.5,92.8,61.6,61.6,61.6,50.9,50.9,50.9
40,144.6,115.5,92.8,92.8,92.8,75.2,75.2,75.2
41,144.6,144.6,115.5,92.8,92.8,92.8,75.2,75.2
42,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
43,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
44,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
45,31.3,24.5,24.5,24.5,27.5,24.5,24.5,24.5
46,27.5,24.5,22.1,24.5,61.6,92.8,115.5,115.5
47,20.3,20.3,17.8,17.8,20.3,20.3,20.3,20.3
